Search_ID,File_Name,Segment_Index,Case_Name_Hint,Citation_Hint,Year_Hint,Char_Count
westlaw_100_full_text_items_for_appendectomy1_0020,Westlaw - 100 full text items for appendectomy1.rtf,20,"Jerry BODTCHER, Plaintiff,
v.
Tom JENSEN, in his individual capacity, Defendant.",2006 WL 2038424,2026,12915
westlaw_100_full_text_items_for_appendectomy1_0021,Westlaw - 100 full text items for appendectomy1.rtf,21,"James A. VELEZ, Appellant,
v.
Dat P. TRAN, Acting Secretary of Veterans Affairs, Appellee.",2021 WL 209308,2026,13132
westlaw_100_full_text_items_for_appendectomy1_0022,Westlaw - 100 full text items for appendectomy1.rtf,22,"Patricia Mello AZEVEDO, Plaintiff,
v.
CARNIVAL CORP., Defendant.",2008 WL 2261195,2026,31337
westlaw_100_full_text_items_for_appendectomy1_0023,Westlaw - 100 full text items for appendectomy1.rtf,23,"Israel GARCIA, Jr., Plaintiff,
v.
The UNITED STATES of America, Defendant.",2023 WL 4234177,2026,21751
westlaw_100_full_text_items_for_appendectomy1_0024,Westlaw - 100 full text items for appendectomy1.rtf,24,"Donald L. CLARKSON, Appellant,
v.
Togo D. WEST, Jr., Acting Secretary of Veterans Affairs, Appellee.",16 Vet.App. 32,2026,5827
westlaw_100_full_text_items_for_appendectomy1_0025,Westlaw - 100 full text items for appendectomy1.rtf,25,"Robert E. MALONE, Jr., Plaintiff,
v.
PARKLAND MEMORIAL HOSPITAL, et al., Defendants.",2012 WL 1977440,2026,7734
westlaw_100_full_text_items_for_appendectomy1_0026,Westlaw - 100 full text items for appendectomy1.rtf,26,"Charles NEIDIG, Jr. Plaintiff
v.
UNITED STATES of America, Defendant.",2010 WL 1023937,2026,22691
westlaw_100_full_text_items_for_appendectomy1_0027,Westlaw - 100 full text items for appendectomy1.rtf,27,"Mary SOWELL, Appellant,
v.
Robert L. WILKIE, Acting Secretary of Veterans Affairs, Appellee.",2018 WL 1956499,2026,18691
westlaw_100_full_text_items_for_appendectomy1_0028,Westlaw - 100 full text items for appendectomy1.rtf,28,"John SMITH, Plaintiff,
v.
DEFENDANT A, Defendant B, and Defendant C, Defendants.",2009 WL 1514590,2026,21889
westlaw_100_full_text_items_for_appendectomy1_0029,Westlaw - 100 full text items for appendectomy1.rtf,29,"Jeremy PHILLIPS, Plaintiff,
v.
CHIPPEWA CORRECTIONAL FACLITY MEDICAL STAFF et al., Defendants.",2022 WL 1447962,2026,17618
westlaw_100_full_text_items_for_appendectomy1_0030,Westlaw - 100 full text items for appendectomy1.rtf,30,"Joseph C. BLAKE, Plaintiff,
v.
Jay RICHARDSON, M.D. Ralph Schutz, M.D., Overland Park Regional Medical Center, and Laura L. Carcopa, R.N., Defendants.",1999 WL 319082,2026,18725
westlaw_100_full_text_items_for_appendectomy1_0031,Westlaw - 100 full text items for appendectomy1.rtf,31,,232 F.3d 895,2026,7765
westlaw_100_full_text_items_for_appendectomy1_0032,Westlaw - 100 full text items for appendectomy1.rtf,32,,993 F.2d 882,2026,10475
westlaw_100_full_text_items_for_appendectomy1_0033,Westlaw - 100 full text items for appendectomy1.rtf,33,"Declined to Extend by Kelly v. City of Charlotte, North Carolina, W.D.N.C., May 31, 2025",2020 WL 6142258,2026,46044
westlaw_100_full_text_items_for_appendectomy1_0034,Westlaw - 100 full text items for appendectomy1.rtf,34,"John HENRICKS, Plaintiff,
v.
PICKAWAY CORRECTIONAL INSTITUTION, et al., Defendants.",2009 WL 89200,2026,17674
westlaw_100_full_text_items_for_appendectomy1_0035,Westlaw - 100 full text items for appendectomy1.rtf,35,,321 F.3d 742,2026,19036
westlaw_100_full_text_items_for_appendectomy1_0036,Westlaw - 100 full text items for appendectomy1.rtf,36,"Armin WAND, III, Plaintiff,
v.
Leonard JOHNSON and Beckey Kramer, Defendants.",2022 WL 1497943,2026,76013
westlaw_100_full_text_items_for_appendectomy1_0037,Westlaw - 100 full text items for appendectomy1.rtf,37,"Distinguished by Doe v. Bellin Memorial Hospital, 7th Cir.(Wis.), June 1, 1973",475 F.2d 701,2026,22677
westlaw_100_full_text_items_for_appendectomy1_0038,Westlaw - 100 full text items for appendectomy1.rtf,38,"UNITED STATES FIDELITY AND GUARANTY COMPANY, Plaintiff,
v.
Peter DITORO, Paul Brawer, Alfred Brawer, S. C. Mazaleski and The Pittston Hospital, Defendants.",206 F.Supp. 528,2026,24097
westlaw_100_full_text_items_for_appendectomy1_0039,Westlaw - 100 full text items for appendectomy1.rtf,39,"UNITED STATES of America, Plaintiff,
v.
Dwayne RICHARDSON, Defendant.",2025 WL 579189,2026,45709
westlaw_100_full_text_items_for_appendectomy1_0040,Westlaw - 100 full text items for appendectomy1.rtf,40,"Ralph G. WOOD, Appellant,
v.
David J. SHULKIN, M.D., Secretary of Veterans Affairs, Appellee.",2017 WL 710724,2026,23547
westlaw_100_full_text_items_for_appendectomy1_0041,Westlaw - 100 full text items for appendectomy1.rtf,41,"Joy R. WHIPPLE, M.D., Plaintiff,
v.
UNUM LIFE INSURANCE COMPANY OF AMERICA, Defendant.",2013 WL 12412009,2026,104964
westlaw_100_full_text_items_for_appendectomy1_0042,Westlaw - 100 full text items for appendectomy1.rtf,42,"April MACK O/B/O Cardell Mack
v.
Kenneth S. APFEL, Commissioner of Social Security Administration",1999 WL 239493,2026,12852
westlaw_100_full_text_items_for_appendectomy1_0043,Westlaw - 100 full text items for appendectomy1.rtf,43,"UNITED STATES of America
v.
John LEWIS",2024 WL 943310,2026,16154
westlaw_100_full_text_items_for_appendectomy1_0044,Westlaw - 100 full text items for appendectomy1.rtf,44,"Davey LEE, Appellant,
v.
Denis MCDONOUGH, Secretary of Veterans Affairs, Appellee.",2023 WL 3993725,2026,50291
westlaw_100_full_text_items_for_appendectomy1_0045,Westlaw - 100 full text items for appendectomy1.rtf,45,"Elijah THOMAS, Appellant,
v.
Robert A. McDONALD, Secretary of Veterans Affairs, Appellee.",2015 WL 6437599,2026,18100
westlaw_100_full_text_items_for_appendectomy1_0046,Westlaw - 100 full text items for appendectomy1.rtf,46,"Herminio PEREZ-ADAMES, Appellant,
v.
Anthony J. PRINCIPI, Secretary of Veterans Affairs, Appellee.",18 Vet.App. 160,2026,8691
westlaw_100_full_text_items_for_appendectomy1_0047,Westlaw - 100 full text items for appendectomy1.rtf,47,"Cassandra Lynn SCOTT, Plaintiff,
v.
Carolyn W. COLVIN, Acting Commissioner of Social Security, Defendant.",2015 WL 6501143,2026,9236
westlaw_100_full_text_items_for_appendectomy1_0048,Westlaw - 100 full text items for appendectomy1.rtf,48,"Jorge Robles JAUREGUI, Plaintiff,
v.
Matthew CATE, et al., Defendants.",2013 WL 655166,2026,28133
westlaw_100_full_text_items_for_appendectomy1_0049,Westlaw - 100 full text items for appendectomy1.rtf,49,"Rontaveus WALKER, individually and as administrator of the estate of Rodney Walker, et al., Plaintiffs,
v.
SOUTHERN HEALTH PARTNERS, et al., Defendants.",576 F.Supp.3d 516,2026,126577
westlaw_100_full_text_items_for_appendectomy1_0050,Westlaw - 100 full text items for appendectomy1.rtf,50,,2000 WL 1459782,2026,49459
westlaw_100_full_text_items_for_appendectomy1_0051,Westlaw - 100 full text items for appendectomy1.rtf,51,"Declined to Follow by Scott v. City of Bismarck, D.N.D., September 17, 2018",2007 WL 677711,2026,21265
westlaw_100_full_text_items_for_appendectomy1_0052,Westlaw - 100 full text items for appendectomy1.rtf,52,"Tanya S. BALDWIN et al., Plaintiffs
v.
Brian HARBRECHT, M.D. et al., Defendants.",2014 WL 1690445,2026,12219
westlaw_100_full_text_items_for_appendectomy1_0053,Westlaw - 100 full text items for appendectomy1.rtf,53,"Cheryl A. EGGINS
v.
AMERICAN HERITAGE LIFE INSURANCE COMPANY, et al.",2008 WL 11349892,2026,8218
westlaw_100_full_text_items_for_appendectomy1_0054,Westlaw - 100 full text items for appendectomy1.rtf,54,"Robert E. TAYLOR Plaintiff,
v.
Jo Anne B. BARNHART, Acting Commissioner of Social Security Defendant.",2002 WL 1160162,2026,30369
westlaw_100_full_text_items_for_appendectomy1_0055,Westlaw - 100 full text items for appendectomy1.rtf,55,"Vacated and Remanded by Pearson v. Prison Health Service, 3rd Cir.(Pa.), March 11, 2013",2011 WL 4473462,2026,13929
westlaw_100_full_text_items_for_appendectomy1_0056,Westlaw - 100 full text items for appendectomy1.rtf,56,"NORTHWESTERN NAT. LIFE INS. CO.
v.
NALBANT et al.",119 F.2d 725,2026,20923
westlaw_100_full_text_items_for_appendectomy1_0057,Westlaw - 100 full text items for appendectomy1.rtf,57,"Andrew Cleveland ROGERS, III
v.
UNITED STATES of America.",216 F.Supp. 1,2026,34123
westlaw_100_full_text_items_for_appendectomy1_0058,Westlaw - 100 full text items for appendectomy1.rtf,58,"ZIEGLER
v.
MARINE TRANSPORT LINES, Inc. et al.",78 F.Supp. 216,2026,18838
westlaw_100_full_text_items_for_appendectomy1_0059,Westlaw - 100 full text items for appendectomy1.rtf,59,"David R. COHEE, Plaintiff
v.
Carolyn W. COLVIN, Commissioner, Social Security Administration, Defendant.",2015 WL 3613869,2026,11249
westlaw_100_full_text_items_for_appendectomy1_0060,Westlaw - 100 full text items for appendectomy1.rtf,60,"William Lord PAYNE, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2012 WL 1190852,2026,32948
westlaw_100_full_text_items_for_appendectomy1_0061,Westlaw - 100 full text items for appendectomy1.rtf,61,"NATIONAL LABOR RELATIONS BOARD, Petitioner,
v.
HOWELL AUTOMATIC MACHINE COMPANY, Respondent.",454 F.2d 1077,2026,23947
westlaw_100_full_text_items_for_appendectomy1_0062,Westlaw - 100 full text items for appendectomy1.rtf,62,"James R. COOK, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",4 Vet.App. 231,2026,30841
westlaw_100_full_text_items_for_appendectomy1_0063,Westlaw - 100 full text items for appendectomy1.rtf,63,"Christine L. OLSEN, Appellant,
v.
Hershel W. GOBER, Acting Secretary of Veterans Affairs, Appellee.",15 Vet.App. 441,2026,16591
westlaw_100_full_text_items_for_appendectomy1_0064,Westlaw - 100 full text items for appendectomy1.rtf,64,"Mohamed ELSHERIF, Plaintiff,
v.
MAYO CLINIC, et al., Defendants.",2020 WL 3959275,2026,8731
westlaw_100_full_text_items_for_appendectomy1_0065,Westlaw - 100 full text items for appendectomy1.rtf,65,"Armin WAND, III, Plaintiff,
v.
Leonard JOHNSON and Beckey Kramer, Defendants.",2021 WL 12355556,2026,6789
westlaw_100_full_text_items_for_appendectomy1_0066,Westlaw - 100 full text items for appendectomy1.rtf,66,"Graytz MORRISON, Plaintiff
v.
UNITED STATES of America, et al., Defendants",2023 WL 2739619,2026,49212
westlaw_100_full_text_items_for_appendectomy1_0067,Westlaw - 100 full text items for appendectomy1.rtf,67,"Brenda MARTIN, Plaintiff,
v.
Andrew M. SAUL, Commissioner of Social Security, Defendant.",2020 WL 7060396,2026,35007
westlaw_100_full_text_items_for_appendectomy1_0068,Westlaw - 100 full text items for appendectomy1.rtf,68,"Betty J. STURGIS, Plaintiff,
v.
Carolyn W. COLVIN, Acting Commissioner of the Social Security Administration,1 Defendant.",2014 WL 1333718,2026,11766
westlaw_100_full_text_items_for_appendectomy1_0069,Westlaw - 100 full text items for appendectomy1.rtf,69,"Nicolas WILSON, Plaintiff,
v.
JANE DOE NURSE, et al., Defendants.",2015 WL 862330,2026,43221
westlaw_100_full_text_items_for_appendectomy1_0070,Westlaw - 100 full text items for appendectomy1.rtf,70,"Raymond M. MARKER, Plaintiff-Appellant,
v.
UNION FIDELITY LIFE INSURANCE COMPANY, Defendant-Appellee.",907 F.2d 1138,2026,2049
westlaw_100_full_text_items_for_appendectomy1_0071,Westlaw - 100 full text items for appendectomy1.rtf,71,"Basil Q. YOUNG, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2014 WL 1272724,2026,2030
westlaw_100_full_text_items_for_appendectomy1_0072,Westlaw - 100 full text items for appendectomy1.rtf,72,,579 F.Supp. 911,2026,106952
westlaw_100_full_text_items_for_appendectomy1_0073,Westlaw - 100 full text items for appendectomy1.rtf,73,"PRUDENTIAL INS. CO. OF AMERICA
v.
WINN.1",71 F.2d 126,2026,45965
westlaw_100_full_text_items_for_appendectomy1_0074,Westlaw - 100 full text items for appendectomy1.rtf,74,"T. M. STANTON, Petitioner.
v.
COMMISSIONER OF INTERNAL REVENUE, Respondent.",1947 WL 8144,2026,26263
westlaw_100_full_text_items_for_appendectomy1_0075,Westlaw - 100 full text items for appendectomy1.rtf,75,"Karra GRABER, Plaintiff,
v.
SELECT SPECIALTY HOSPITAL—PENSACOLA, INC., Defendants.",2013 WL 12176998,2026,23762
westlaw_100_full_text_items_for_appendectomy1_0076,Westlaw - 100 full text items for appendectomy1.rtf,76,"DAXIEL S.W. and CONSTANCE L. KELLY, Petitioner
v.
COMMISSIONER OF INTERNAL REVENUE, Respondent",,2026,27141
westlaw_100_full_text_items_for_appendectomy1_0077,Westlaw - 100 full text items for appendectomy1.rtf,77,"John P. STURGIS, Plaintiff,
v.
Frank THOMAS, et al., Defendants.",2012 WL 968019,2026,10205
westlaw_100_full_text_items_for_appendectomy1_0078,Westlaw - 100 full text items for appendectomy1.rtf,78,"Gary BLACKWELL, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2010 WL 4704300,2026,43379
westlaw_100_full_text_items_for_appendectomy1_0079,Westlaw - 100 full text items for appendectomy1.rtf,79,"BRANDON D.,1 Plaintiff,
v.
Leland DUDEK, Acting Commissioner of Social Security,2 Defendant.",2025 WL 1078345,2026,29733
westlaw_100_full_text_items_for_appendectomy1_0080,Westlaw - 100 full text items for appendectomy1.rtf,80,"Mohamed ELSHERIF, Plaintiff,
v.
MAYO CLINIC and Robert J. Spinner, Defendants.",2021 WL 1634797,2026,72607
westlaw_100_full_text_items_for_appendectomy1_0081,Westlaw - 100 full text items for appendectomy1.rtf,81,"Kate Lowther DES PORTES, as Administratrix C.T.A.D.B.N. of the Estate of Richard S. DesPortes, Plaintiff,
v.
UNITED STATES of America, Defendant.",171 F.Supp. 598,2026,17868
westlaw_100_full_text_items_for_appendectomy1_0082,Westlaw - 100 full text items for appendectomy1.rtf,82,"Jeffrey MCANDREW, Plaintiff,
v.
DELAWARE & HUDSON RAILWAY CO., Inc. d/b/a C.P. Rail System, Defendant.",2013 WL 12097417,2026,10758
westlaw_100_full_text_items_for_appendectomy1_0083,Westlaw - 100 full text items for appendectomy1.rtf,83,"Declined to Follow by Power v. Arlington Hosp., E.D.Va., August 28, 1992",778 F.Supp. 900,2026,15093
westlaw_100_full_text_items_for_appendectomy1_0084,Westlaw - 100 full text items for appendectomy1.rtf,84,"WHARTON
v.
AETNA LIFE INS. CO.",48 F.2d 37,2026,43148
westlaw_100_full_text_items_for_appendectomy1_0085,Westlaw - 100 full text items for appendectomy1.rtf,85,"Frank B. SAVAGE, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",15 Vet.App. 103,2026,10312
westlaw_100_full_text_items_for_appendectomy1_0086,Westlaw - 100 full text items for appendectomy1.rtf,86,"Michael D. WINTERS, Appellant,
v.
Denis MCDONOUGH, Secretary of Veterans Affairs, Appellee.",2023 WL 3735164,2026,15771
westlaw_100_full_text_items_for_appendectomy1_0087,Westlaw - 100 full text items for appendectomy1.rtf,87,"David L. BIANCARDI, Appellant,
v.
Jesse BROWN, Secretary of Veterans Affairs, Appellee.",15 Vet.App. 158,2026,35658
westlaw_100_full_text_items_for_appendectomy1_0088,Westlaw - 100 full text items for appendectomy1.rtf,88,"David R. RUOZI, Appellant,
v.
Eric K. SHINSEKI, Secretary of Veterans Affairs, Appellee.",2013 WL 2422631,2026,37914
westlaw_100_full_text_items_for_appendectomy1_0089,Westlaw - 100 full text items for appendectomy1.rtf,89,"UNITED STATES
v.
LE DUC.",48 F.2d 789,2026,21592
westlaw_100_full_text_items_for_appendectomy1_0090,Westlaw - 100 full text items for appendectomy1.rtf,90,"Richard B. BOOTH, Appellant,
v.
Togo D. WEST, Jr., Secretary of Veterans Affairs, Appellee.",16 Vet.App. 447,2026,3300
westlaw_100_full_text_items_for_appendectomy1_0091,Westlaw - 100 full text items for appendectomy1.rtf,91,"Beverly J. O’NEIL, Appellant,
v.
Anthony J. PRINCIPI, Secretary of Veterans Affairs, Appellee.",2003 WL 1192916,2026,3483
westlaw_100_full_text_items_for_appendectomy1_0092,Westlaw - 100 full text items for appendectomy1.rtf,92,"John M. ALEXANDER, Plaintiff,
v.
UNITED STATES of America, Defendant.",2003 WL 25676466,2026,3219
westlaw_100_full_text_items_for_appendectomy1_0093,Westlaw - 100 full text items for appendectomy1.rtf,93,"Donald CLARK, Plaintiff,
v.
Lori LAY, Defendant.",2012 WL 11128,2026,4179
westlaw_100_full_text_items_for_appendectomy1_0094,Westlaw - 100 full text items for appendectomy1.rtf,94,"Richard ARMENTA, Plaintiff,
v.
SHAH, et al., Defendants.",2023 WL 2839476,2026,7492
westlaw_100_full_text_items_for_appendectomy1_0095,Westlaw - 100 full text items for appendectomy1.rtf,95,"Overruled by Kessel v. West, Vet.App., September 20, 1999",12 Vet.App. 188,2026,66839
westlaw_100_full_text_items_for_appendectomy1_0096,Westlaw - 100 full text items for appendectomy1.rtf,96,"HOME LIFE INS. CO.
v.
MADERE et al.",101 F.2d 292,2026,11711
westlaw_100_full_text_items_for_appendectomy1_0097,Westlaw - 100 full text items for appendectomy1.rtf,97,"Dianne M. BELLEW, Plaintiff,
v.
ETHICON, INC., et al, Defendants.",2014 WL 5589343,2026,8956
westlaw_100_full_text_items_for_appendectomy1_0098,Westlaw - 100 full text items for appendectomy1.rtf,98,"Xavier LUCERO and Christine Lucero, Plaintiffs,
v.
TARGET CORPORATION and Monica Hall, Defendants.",2010 WL 11602569,2026,10112
westlaw_100_full_text_items_for_appendectomy1_0099,Westlaw - 100 full text items for appendectomy1.rtf,99,"BONNIE ALBANO, on behalf of her minor child, L.A., Petitioner,
v.
SECRETARY OF HEALTH AND HUMAN SERVICES, Respondent.",2026 WL 973533,2026,16592
westlaw_100_full_text_items_for_appendectomy10_0000,Westlaw - 100 full text items for appendectomy10.rtf,0,"Bernard BARNETT, Plaintiff,
v.
Terry O’BRIEN, et al., Defendants.",2010 WL 1816374,2010,30406
westlaw_100_full_text_items_for_appendectomy10_0001,Westlaw - 100 full text items for appendectomy10.rtf,1,"Adrienne BENNETT, Plaintiff,
v.
KEMPER NATIONAL SERVICES, INC., et al., Defendants.",2008 WL 5273664,2026,36456
westlaw_100_full_text_items_for_appendectomy10_0002,Westlaw - 100 full text items for appendectomy10.rtf,2,"Review Granted, Reversed by Hocraffer v. Secretary of Health and Human Services, Fed.Cl., January 26, 2005",2004 WL 627777,2026,59015
westlaw_100_full_text_items_for_appendectomy10_0003,Westlaw - 100 full text items for appendectomy10.rtf,3,"Nikki J. HERNANDEZ, Plaintiff,
v.
Nancy A. BERRYHILL, Acting Commissioner of Social Security, Defendant.",2019 WL 1207012,2026,38014
westlaw_100_full_text_items_for_appendectomy10_0004,Westlaw - 100 full text items for appendectomy10.rtf,4,"Terrie Jo SLOCUM, Plaintiff,
v.
Andrew SAUL,1 Commissioner of Social Security, Defendant.",2019 WL 4281907,2026,42317
westlaw_100_full_text_items_for_appendectomy10_0005,Westlaw - 100 full text items for appendectomy10.rtf,5,"Reversed and Remanded by Rodriguez ex rel. Rodriguez v. Secretary of Health and Human Services, Fed.Cl., August 8, 2005",2005 WL 1415445,2026,63937
westlaw_100_full_text_items_for_appendectomy10_0006,Westlaw - 100 full text items for appendectomy10.rtf,6,,365 B.R. 755,2026,33715
westlaw_100_full_text_items_for_appendectomy10_0007,Westlaw - 100 full text items for appendectomy10.rtf,7,"Jack E. GRANT, Plaintiff,
v.
CHEMREX, INC., Defendant.",1997 WL 223071,2026,44034
westlaw_100_full_text_items_for_appendectomy10_0008,Westlaw - 100 full text items for appendectomy10.rtf,8,"Tony C. GIBSON, Plaintiff,
v.
Michael J. ASTRUE, Commissioner of Social Security, Defendant.",2008 WL 3926868,2026,31528
